,timestamp,balance_trade,balance_trade_growth,eurrub,average_provision_of_build_contract,micex_rgbi_tr,micex_cbi_tr,deposits_rate,mortgage_value,mortgage_rate,income_per_cap,rent_price_4.room_bus,museum_visitis_per_100_cap,bandwidth_sports,apartment_build
232,8/20/2010,11.875,-4.1,38.9287,5,132.51,190.34,4.2,157548,13.16,37027.9,156.36,993,269768,22825
233,8/21/2010,11.875,-4.1,38.9287,5,132.51,190.34,4.2,157548,13.16,37027.9,155.22,993,269768,22825
234,8/22/2010,11.875,-4.1,38.9287,5,132.51,190.34,4.1,157548,13.16,37027.9,156.36,993,269768,22825
235,8/23/2010,11.875,-4.1,38.8845,5,132.41,190.58,4,157548,13.16,37027.9,155.22,993,269768,22825
236,8/24/2010,11.875,-4.1,39.0548,5,132.37,190.68,4.1,157548,13.16,37027.9,156.36,993,269768,22825
237,8/25/2010,11.875,-4.1,39.1708,5,132.27,190.55,4.1,157548,13.16,37027.9,156.36,993,269768,22825
238,8/26/2010,11.875,-4.1,39.0434,5,132.27,190.48,4.1,157548,13.16,37027.9,155.22,993,269768,22825
239,8/27/2010,11.875,-4.1,39.1225,5,132.36,190.51,4.2,157548,13.16,37027.9,155.22,993,269768,22825
240,8/28/2010,11.875,-4.1,39.1225,5,132.36,190.51,4.2,157548,13.16,37027.9,156.36,993,269768,22825
241,8/29/2010,11.875,-4.1,39.1225,5,132.36,190.51,4.1,157548,13.16,37027.9,156.36,993,269768,22825
242,8/30/2010,11.875,-4.1,38.9034,5,132.31,190.71,4.1,157548,13.16,37027.9,155.22,993,269768,22825
243,8/31/2010,11.875,-4.1,39.117,5,132.33,190.74,4,157548,13.16,37027.9,156.36,993,269768,22825
244,9/1/2010,9.618,-4.1,39.31,5,132.32,190.74,5.3,188524,13.3,38010.1,142.85,993,288177,22825
245,9/2/2010,9.618,-4.1,39.3467,5,132.26,176.24,5.4,188524,13.3,38010.1,142.85,993,288177,22825
246,9/3/2010,9.618,-4.1,39.4224,5,131.56,179.91,5.4,188524,13.3,38010.1,142.85,993,288177,22825
247,9/4/2010,9.618,-4.1,39.4224,5,131.56,184.46,5.4,188524,13.3,38010.1,142.85,993,288177,22825
248,9/5/2010,9.618,-4.1,39.4224,5,131.56,184.46,5.4,188524,13.3,38010.1,142.85,993,288177,22825
249,9/6/2010,9.618,-4.1,39.4531,5,131.58,185.79,5.3,188524,13.3,38010.1,142.85,993,288177,22825
250,9/7/2010,9.618,-4.1,39.2814,5,131.58,188.12,5.3,188524,13.3,38010.1,142.85,993,288177,22825
251,9/8/2010,9.618,-4.1,39.2931,5,132.14,190.17,5.4,188524,13.3,38010.1,142.85,993,288177,22825
252,9/9/2010,9.618,-4.1,39.2206,5,132.15,191.16,5.4,188524,13.3,38010.1,142.85,993,288177,22825
253,9/10/2010,9.618,-4.1,39.2797,5,132.28,191.16,5.3,188524,13.3,38010.1,142.85,993,288177,22825
254,9/11/2010,9.618,-4.1,39.2797,5,132.28,193.93,5.4,188524,13.3,38010.1,142.85,993,288177,22825
255,9/12/2010,9.618,-4.1,39.2797,5,132.28,194.32,5.4,188524,13.3,38010.1,142.85,993,288177,22825
256,9/13/2010,9.618,-4.1,39.4491,5,132,191.35,5.4,188524,13.3,38010.1,142.85,993,288177,22825
257,9/14/2010,9.618,-4.1,39.815,5,132,191.33,5.4,188524,13.3,38010.1,142.85,993,288177,22825
258,9/15/2010,9.618,-4.1,40.2657,5,131.95,191.33,5.4,188524,13.3,38010.1,142.85,993,288177,22825
259,9/16/2010,9.618,-4.1,40.9383,5,131.64,191.37,5.4,188524,13.3,38010.1,142.85,993,288177,22825
260,9/17/2010,9.618,-4.1,40.449,5,131.72,191.48,5.3,188524,13.3,38010.1,142.85,993,288177,22825
261,9/18/2010,9.618,-4.1,40.449,5,131.72,191.48,5.3,188524,13.3,38010.1,142.85,993,288177,22825
262,9/19/2010,9.618,-4.1,40.449,5,131.72,191.48,5.4,188524,13.3,38010.1,142.85,993,288177,22825
263,9/20/2010,9.618,-4.1,40.5438,5,131.72,191.49,5.3,188524,13.3,38010.1,142.85,993,288177,22825
264,9/21/2010,9.618,-4.1,40.7728,5,131.53,191.58,5.4,188524,13.3,38010.1,142.85,993,288177,22825
265,9/22/2010,9.618,-4.1,41.4943,5,131.76,191.63,5.4,188524,13.3,38010.1,142.85,993,288177,22825
266,9/23/2010,9.618,-4.1,41.3936,5,131.78,191.68,5.3,188524,13.3,38010.1,142.85,993,288177,22825
267,9/24/2010,9.618,-4.1,41.4328,5,131.78,191.75,5.4,188524,13.3,38010.1,142.85,993,288177,22825
268,9/25/2010,9.618,-4.1,41.4328,5,131.78,191.75,5.3,188524,13.3,38010.1,142.85,993,288177,22825
269,9/26/2010,9.618,-4.1,41.4328,5,131.78,191.75,5.4,188524,13.3,38010.1,142.85,993,288177,22825
270,9/27/2010,9.618,-4.1,41.1625,5,131.93,191.89,5.3,188524,13.3,38010.1,142.85,993,288177,22825
271,9/28/2010,9.618,-4.1,41.2723,5,132.08,191.9,5.4,188524,13.3,38010.1,142.85,993,288177,22825
272,9/29/2010,9.618,-4.1,41.4591,5,132.15,192.41,5.4,188524,13.3,38010.1,142.85,993,288177,22825
273,9/30/2010,9.618,-4.1,41.6366,5,132.32,192.36,5.4,188524,13.3,38010.1,142.85,993,288177,22825
274,10/1/2010,11.883,2.2,41.8925,4.925,132.43,192.36,5.4,222960,13.22,41398.1,156.36,993,288177,22825
275,10/2/2010,11.883,2.2,41.8925,4.925,132.43,176.4,5.4,222960,13.22,41398.1,156.36,993,288177,22825
276,10/3/2010,11.883,2.2,41.8925,4.925,132.43,180.26,5.4,222960,13.22,41398.1,156.36,993,288177,22825
277,10/4/2010,11.883,2.2,41.7056,4.925,132.48,180.26,5.3,222960,13.22,41398.1,156.36,993,288177,22825
278,10/5/2010,11.883,2.2,41.5457,4.925,132.73,180.26,5.4,222960,13.22,41398.1,156.36,993,288177,22825
279,10/6/2010,11.883,2.2,41.5064,4.925,132.86,185.99,5.4,222960,13.22,41398.1,156.36,993,288177,22825
280,10/7/2010,11.883,2.2,41.4365,4.925,132.93,185.99,5.3,222960,13.22,41398.1,156.36,993,288177,22825
281,10/8/2010,11.883,2.2,41.537,4.925,132.85,190.23,5.4,222960,13.22,41398.1,156.36,993,288177,22825
282,10/9/2010,11.883,2.2,41.537,4.925,132.85,191.21,5.4,222960,13.22,41398.1,156.36,993,288177,22825
283,10/10/2010,11.883,2.2,41.537,4.925,132.85,191.21,5.4,222960,13.22,41398.1,156.36,993,288177,22825
284,10/11/2010,11.883,2.2,41.5438,4.925,132.94,193.97,5.3,222960,13.22,41398.1,156.36,993,288177,22825
285,10/12/2010,11.883,2.2,41.71,4.925,132.94,194.32,5.3,222960,13.22,41398.1,156.36,993,288177,22825
286,10/13/2010,11.883,2.2,42.0086,4.925,132.97,192.54,5.4,222960,13.22,41398.1,156.36,993,288177,22825
287,10/14/2010,11.883,2.2,42.2735,4.925,133.02,192.59,4,222960,13.22,41398.1,156.36,993,269768,22825
288,10/15/2010,11.883,2.2,42.4773,4.925,132.98,192.71,4.4,222960,13.22,41398.1,156.36,993,269768,22825
289,10/16/2010,11.883,2.2,42.4773,4.925,132.98,192.71,4.2,222960,13.22,41398.1,156.36,993,269768,22825
290,10/17/2010,11.883,2.2,42.4773,4.925,132.98,192.71,4.2,222960,13.22,41398.1,156.36,993,269768,22825
291,10/18/2010,11.883,2.2,42.4915,4.925,132.95,193.01,4.1,222960,13.22,41398.1,156.36,993,269768,22825
292,10/19/2010,11.883,2.2,42.3619,4.925,132.96,193.06,4.1,222960,13.22,41398.1,156.36,993,269768,22825
293,10/20/2010,11.883,2.2,42.8252,4.925,132.88,193.1,4,222960,13.22,41398.1,156.36,993,269768,22825
294,10/21/2010,11.883,2.2,42.7087,4.925,132.96,193.15,4.1,222960,13.22,41398.1,156.36,993,269768,22825
295,10/22/2010,11.883,2.2,42.325,4.925,132.8,193.24,4.1,222960,13.22,41398.1,156.36,993,269768,22825
296,10/23/2010,11.883,2.2,42.325,4.925,132.8,193.24,4.1,222960,13.22,41398.1,156.36,993,269768,22825
297,10/24/2010,11.883,2.2,42.325,4.925,132.8,193.24,4,222960,13.22,41398.1,156.36,993,269768,22825
298,10/25/2010,11.883,2.2,42.3061,4.925,132.87,193.4,4.1,222960,13.22,41398.1,156.36,993,269768,22825
299,10/26/2010,11.883,2.2,42.2277,4.925,132.83,193.28,5.4,222960,13.22,41398.1,156.36,993,288177,22825
300,10/27/2010,11.883,2.2,42.2749,4.925,132.66,193.46,4.1,222960,13.22,41398.1,156.36,993,269768,22825
301,10/28/2010,11.883,2.2,42.6475,4.925,132.55,193.48,4.1,222960,13.22,41398.1,156.36,993,269768,22825
302,10/29/2010,11.883,2.2,42.8823,4.925,132.54,193.49,4.1,222960,13.22,41398.1,156.36,993,269768,22825
303,10/30/2010,11.883,2.2,42.8823,4.925,132.54,193.49,4.1,222960,13.22,41398.1,156.36,993,269768,22825
304,10/31/2010,11.883,2.2,42.8823,4.925,132.54,193.49,4.2,222960,13.22,41398.1,156.36,993,269768,22825
305,11/1/2010,12.029,2.2,42.8025,4.925,132.45,171.15,4.2,260473,12.75,45299.9,135.69,993,269768,22825
306,11/2/2010,12.029,2.2,43.176,4.925,132.35,176.54,4,260473,12.75,45299.9,135.69,993,269768,22825
307,11/3/2010,12.029,2.2,43.2398,4.925,132.42,180.67,4.1,260473,12.75,45299.9,135.69,993,269768,22825
308,11/4/2010,12.029,2.2,43.2582,4.925,132.42,180.67,4.1,260473,12.75,45299.9,135.69,993,269768,22825
309,11/5/2010,12.029,2.2,42.9413,4.925,132.42,184.48,4.1,260473,12.75,45299.9,135.69,993,269768,22825
310,11/6/2010,12.029,2.2,42.9413,4.925,132.42,186.17,4.2,260473,12.75,45299.9,135.69,993,269768,22825
311,11/7/2010,12.029,2.2,42.9413,4.925,132.42,186.17,4.1,260473,12.75,45299.9,135.69,993,269768,22825
312,11/8/2010,12.029,2.2,42.9497,4.925,132.41,190.22,4,260473,12.75,45299.9,135.69,993,269768,22825
313,11/9/2010,12.029,2.2,42.5512,4.925,132.41,190.22,4.2,260473,12.75,45299.9,135.69,993,269768,22825
314,11/10/2010,12.029,2.2,42.1689,4.925,132.36,192.66,5.5,260473,12.75,45299.9,135.69,993,288177,22825
315,11/11/2010,12.029,2.2,41.8363,4.925,132.36,193.99,5.5,260473,12.75,45299.9,135.69,993,288177,22825
316,11/12/2010,12.029,2.2,42.167,4.925,132.25,193.99,5.3,260473,12.75,45299.9,135.69,993,288177,22825
317,11/13/2010,12.029,2.2,42.167,4.925,132,194.1,5.3,260473,12.75,45299.9,135.69,993,288177,22825
318,11/14/2010,12.029,2.2,42.167,4.925,132,194.1,5.3,260473,12.75,45299.9,135.69,993,288177,22825
319,11/15/2010,12.029,2.2,42.1699,4.925,132.13,194.12,5.3,260473,12.75,45299.9,135.69,993,288177,22825
320,11/16/2010,12.029,2.2,42.1422,4.925,131.71,193.74,5.3,260473,12.75,45299.9,135.69,993,288177,22825
321,11/17/2010,12.029,2.2,42.3896,4.925,131.74,194.02,4,260473,12.75,45299.9,135.69,993,269768,22825
322,11/18/2010,12.029,2.2,42.2979,4.925,131.76,193.95,4.1,260473,12.75,45299.9,135.69,993,269768,22825
323,11/19/2010,12.029,2.2,42.4663,4.925,131.74,193.97,4.1,260473,12.75,45299.9,135.69,993,269768,22825
324,11/20/2010,12.029,2.2,42.4663,4.925,131.74,193.97,4.1,260473,12.75,45299.9,135.69,993,269768,22825
325,11/21/2010,12.029,2.2,42.4663,4.925,131.74,193.97,4.1,260473,12.75,45299.9,135.69,993,269768,22825
326,11/22/2010,12.029,2.2,42.3488,4.925,131.69,194.03,4.2,260473,12.75,45299.9,135.69,993,269768,22825
327,11/23/2010,12.029,2.2,42.005,4.925,131.62,193.96,5.5,260473,12.75,45299.9,135.69,993,288177,22825
328,11/24/2010,12.029,2.2,41.8016,4.925,131.45,194.04,5.2,260473,12.75,45299.9,135.69,993,288177,22825
329,11/25/2010,12.029,2.2,41.6672,4.925,131.65,194.06,5.2,260473,12.75,45299.9,135.69,993,288177,22825
330,11/26/2010,12.029,2.2,41.5811,4.925,131.53,194.06,5.2,260473,12.75,45299.9,135.69,993,288177,22825
331,11/27/2010,12.029,2.2,41.5811,4.925,131.53,194.06,5.2,260473,12.75,45299.9,135.69,993,288177,22825
332,11/28/2010,12.029,2.2,41.5811,4.925,131.53,194.06,5.2,260473,12.75,45299.9,135.69,993,288177,22825
333,11/29/2010,12.029,2.2,41.1131,4.925,131.22,194.09,5.2,260473,12.75,45299.9,135.69,993,288177,22825
334,11/30/2010,12.029,2.2,41.0279,4.925,131.08,194.02,5.3,260473,12.75,45299.9,135.69,993,288177,22825
335,12/1/2010,11.81,2.2,41.1947,4.925,131.08,172.41,5.3,301488,12.61,74067.4,208.43,993,288177,22825
336,12/2/2010,11.81,2.2,41.2394,4.925,131.26,176.66,5.3,301488,12.61,74067.4,208.43,993,288177,22825
337,12/3/2010,11.81,2.2,41.7841,4.925,131.41,181.04,5.3,301488,12.61,74067.4,208.43,993,288177,22825
338,12/4/2010,11.81,2.2,41.7841,4.925,131.41,184.57,5.3,301488,12.61,74067.4,208.43,993,288177,22825
339,12/5/2010,11.81,2.2,41.7841,4.925,131.41,184.58,5.2,301488,12.61,74067.4,208.43,993,288177,22825
340,12/6/2010,11.81,2.2,41.5313,4.925,131.51,184.58,5.2,301488,12.61,74067.4,208.43,993,288177,22825
341,12/7/2010,11.81,2.2,41.3641,4.925,131.54,188.31,5.3,301488,12.61,74067.4,208.43,993,288177,22825
342,12/8/2010,11.81,2.2,41.1067,4.925,131.42,190.23,5.3,301488,12.61,74067.4,208.43,993,288177,22825
343,12/9/2010,11.81,2.2,40.9339,4.925,131.34,190.23,5.3,301488,12.61,74067.4,208.43,993,288177,22825
344,12/10/2010,11.81,2.2,40.925,4.925,131.23,192.65,5.3,301488,12.61,74067.4,208.43,993,288177,22825
345,12/11/2010,11.81,2.2,40.925,4.925,131.23,194.06,5.3,301488,12.61,74067.4,208.43,993,288177,22825
346,12/12/2010,11.81,2.2,40.925,4.925,131.23,194.06,5.3,301488,12.61,74067.4,208.43,993,288177,22825
347,12/13/2010,11.81,2.2,41.0946,4.925,130.26,194.24,5.4,301488,12.61,74067.4,208.43,993,288177,22825
348,12/14/2010,11.81,2.2,41.1517,4.925,130.24,194,5.2,301488,12.61,74067.4,208.43,993,288177,22825
349,12/15/2010,11.81,2.2,40.8086,4.925,130.39,193.99,5.2,301488,12.61,74067.4,208.43,993,288177,22825
350,12/16/2010,11.81,2.2,40.663,4.925,130.5,194.06,5.5,301488,12.61,74067.4,208.43,993,288177,22825
351,12/17/2010,11.81,2.2,40.5317,4.925,130.62,194.13,5.3,301488,12.61,74067.4,208.43,993,288177,22825
352,12/18/2010,11.81,2.2,40.5317,4.925,130.62,194.13,5.2,301488,12.61,74067.4,208.43,993,288177,22825
353,12/19/2010,11.81,2.2,40.5317,4.925,130.62,194.13,5.3,301488,12.61,74067.4,208.43,993,288177,22825
354,12/20/2010,11.81,2.2,40.4789,4.925,130.77,194.19,5.5,301488,12.61,74067.4,208.43,993,288177,22825
355,12/21/2010,11.81,2.2,40.3374,4.925,130.76,194.2,5.2,301488,12.61,74067.4,208.43,993,288177,22825
356,12/22/2010,11.81,2.2,40.126,4.925,130.65,194.27,5.3,301488,12.61,74067.4,208.43,993,288177,22825
357,12/23/2010,11.81,2.2,40.0758,4.925,130.52,194.37,5.3,301488,12.61,74067.4,208.43,993,288177,22825
358,12/24/2010,11.81,2.2,39.9484,4.925,130.49,194.47,5.2,301488,12.61,74067.4,208.43,993,288177,22825
359,12/25/2010,11.81,2.2,39.9484,4.925,130.49,194.47,5.2,301488,12.61,74067.4,208.43,993,288177,22825
360,12/26/2010,11.81,2.2,39.9484,4.925,130.49,194.47,5.3,301488,12.61,74067.4,208.43,993,288177,22825
361,12/27/2010,11.81,2.2,39.8689,4.925,130.63,194.56,5.3,301488,12.61,74067.4,208.43,993,288177,22825
362,12/28/2010,11.81,2.2,39.7875,4.925,130.77,194.56,5.3,301488,12.61,74067.4,208.43,993,288177,22825
363,12/29/2010,11.81,2.2,40.1772,4.925,130.83,194.91,5.2,301488,12.61,74067.4,208.43,993,288177,22825
364,12/30/2010,11.81,2.2,40.5717,4.925,130.67,194.45,5.2,301488,12.61,74067.4,208.43,993,288177,22825
365,12/31/2010,11.81,2.2,40.8273,4.925,130.67,194.45,5.2,301488,12.61,74067.4,208.43,993,288177,22825
366,1/1/2011,16.494,18.6,40.8273,4.85,130.67,194.45,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
367,1/2/2011,16.494,18.6,40.8273,4.85,130.67,196.26,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
368,1/3/2011,16.494,18.6,40.8498,4.85,130.67,197.95,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
369,1/4/2011,16.494,18.6,40.7115,4.85,130.67,199.92,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
370,1/5/2011,16.494,18.6,40.2035,4.85,130.67,199.92,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
371,1/6/2011,16.494,18.6,39.8398,4.85,130.67,202.5,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
372,1/7/2011,16.494,18.6,39.6062,4.85,130.67,204.28,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
373,1/8/2011,16.494,18.6,39.6062,4.85,130.67,206.34,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
374,1/9/2011,16.494,18.6,39.6062,4.85,130.67,205.41,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
375,1/10/2011,16.494,18.6,39.7634,4.85,130.67,205.41,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
376,1/11/2011,16.494,18.6,39.5913,4.85,130.53,205.2,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
377,1/12/2011,16.494,18.6,39.4495,4.85,130.62,205.6,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
378,1/13/2011,16.494,18.6,39.9987,4.85,130.75,195.41,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
379,1/14/2011,16.494,18.6,40.1125,4.85,130.7,195.42,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
380,1/15/2011,16.494,18.6,40.1125,4.85,130.7,195.42,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
381,1/16/2011,16.494,18.6,40.1125,4.85,130.7,195.42,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
382,1/17/2011,16.494,18.6,39.8078,4.85,130.74,195.62,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
383,1/18/2011,16.494,18.6,40.0133,4.85,130.74,195.68,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
384,1/19/2011,16.494,18.6,40.2154,4.85,130.81,195.69,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
385,1/20/2011,16.494,18.6,40.403,4.85,130.67,195.8,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
386,1/21/2011,16.494,18.6,40.6286,4.85,130.72,195.86,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
387,1/22/2011,16.494,18.6,40.6286,4.85,130.72,195.86,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
388,1/23/2011,16.494,18.6,40.6286,4.85,130.72,195.86,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
389,1/24/2011,16.494,18.6,40.7107,4.85,130.57,195.96,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
390,1/25/2011,16.494,18.6,40.6384,4.85,130.58,196.03,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
391,1/26/2011,16.494,18.6,40.6843,4.85,130.33,196,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
392,1/27/2011,16.494,18.6,40.6031,4.85,130.19,196,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
393,1/28/2011,16.494,18.6,40.5747,4.85,130.24,196.08,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
394,1/29/2011,16.494,18.6,40.5747,4.85,130.24,196.08,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
395,1/30/2011,16.494,18.6,40.5747,4.85,130.24,196.08,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
396,1/31/2011,16.494,18.6,40.8033,4.85,130.43,196.22,4.5,364634,12.45,29880.2,139.41,1240,269768,23587
397,2/1/2011,15.641,18.6,40.8852,4.85,130.49,196.22,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
398,2/2/2011,15.641,18.6,40.6239,4.85,130.38,196.33,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
399,2/3/2011,15.641,18.6,40.1561,4.85,130.5,198.04,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
400,2/4/2011,15.641,18.6,39.9386,4.85,130.58,198.04,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
401,2/5/2011,15.641,18.6,39.9386,4.85,130.58,198.04,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
402,2/6/2011,15.641,18.6,39.9386,4.85,130.58,202.59,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
403,2/7/2011,15.641,18.6,39.7204,4.85,130.57,202.59,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
404,2/8/2011,15.641,18.6,39.947,4.85,130.55,206.33,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
405,2/9/2011,15.641,18.6,40.1365,4.85,130.68,205.3,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
406,2/10/2011,15.641,18.6,39.9553,4.85,130.76,205.3,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
407,2/11/2011,15.641,18.6,39.6781,4.85,130.78,205.29,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
408,2/12/2011,15.641,18.6,39.6781,4.85,130.78,205.53,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
409,2/13/2011,15.641,18.6,39.6781,4.85,130.78,205.53,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
410,2/14/2011,15.641,18.6,39.5067,4.85,130.76,197.19,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
411,2/15/2011,15.641,18.6,39.6019,4.85,130.87,197.27,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
412,2/16/2011,15.641,18.6,39.6025,4.85,130.9,197.29,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
413,2/17/2011,15.641,18.6,39.7808,4.85,130.97,197.39,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
414,2/18/2011,15.641,18.6,39.8057,4.85,130.88,197.52,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
415,2/19/2011,15.641,18.6,39.8057,4.85,130.88,197.52,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
416,2/20/2011,15.641,18.6,39.8057,4.85,130.88,197.52,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
417,2/21/2011,15.641,18.6,39.8854,4.85,130.92,197.69,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
418,2/22/2011,15.641,18.6,39.9943,4.85,130.81,197.72,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
419,2/23/2011,15.641,18.6,40.0965,4.85,130.81,197.72,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
420,2/24/2011,15.641,18.6,39.9787,4.85,130.76,197.83,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
421,2/25/2011,15.641,18.6,39.813,4.85,130.72,197.85,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
422,2/26/2011,15.641,18.6,39.813,4.85,130.72,197.85,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
423,2/27/2011,15.641,18.6,39.813,4.85,130.72,197.85,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
424,2/28/2011,15.641,18.6,39.8302,4.85,130.67,197.93,4.4,19901,12.63,42384.6,189.76,1240,269768,23587
425,3/1/2011,18.381,18.6,39.6531,4.85,130.84,197.93,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
426,3/2/2011,18.381,18.6,39.3709,4.85,130.92,196.41,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
427,3/3/2011,18.381,18.6,39.3182,4.85,131.11,198.16,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
428,3/4/2011,18.381,18.6,39.3776,4.85,131.03,198.16,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
429,3/5/2011,18.381,18.6,39.3776,4.85,131.06,201.64,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
430,3/6/2011,18.381,18.6,39.3776,4.85,131.06,202.69,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
431,3/7/2011,18.381,18.6,39.3938,4.85,131.06,202.69,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
432,3/8/2011,18.381,18.6,39.3142,4.85,131.06,206.4,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
433,3/9/2011,18.381,18.6,39.4399,4.85,131.03,206.4,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
434,3/10/2011,18.381,18.6,39.4499,4.85,131,203.93,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
435,3/11/2011,18.381,18.6,39.798,4.85,130.95,205.31,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
436,3/12/2011,18.381,18.6,39.798,4.85,130.95,205.31,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
437,3/13/2011,18.381,18.6,39.798,4.85,130.95,205.31,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
438,3/14/2011,18.381,18.6,39.8833,4.85,130.99,198.41,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
439,3/15/2011,18.381,18.6,40.1718,4.85,131.05,198.42,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
440,3/16/2011,18.381,18.6,39.8669,4.85,131.05,198.39,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
441,3/17/2011,18.381,18.6,40.1356,4.85,131.23,198.57,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
442,3/18/2011,18.381,18.6,40.3107,4.85,131.4,198.61,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
443,3/19/2011,18.381,18.6,40.3107,4.85,131.4,198.61,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
444,3/20/2011,18.381,18.6,40.3107,4.85,131.4,198.61,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
445,3/21/2011,18.381,18.6,40.2054,4.85,131.46,198.66,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
446,3/22/2011,18.381,18.6,40.1018,4.85,131.55,198.84,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
447,3/23/2011,18.381,18.6,40.0464,4.85,131.5,198.95,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
448,3/24/2011,18.381,18.6,40.1339,4.85,131.5,199.05,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
449,3/25/2011,18.381,18.6,39.8237,4.85,131.57,199.19,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
450,3/26/2011,18.381,18.6,39.8237,4.85,131.57,199.19,4.2,54280,12.43,46225.2,180.12,1240,269768,23587
